Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","01312","Bananas","2023","2023","t","588045.36","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","01640","Cocoa beans","2023","2023","t","9376.83","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","01610","Coffee, green","2023","2023","t","58811.4","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","0112","Maize (corn)","2023","2023","t","45944483.01","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","2281744","E","Estimated value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","0141","Soya beans","2023","2023","t","48718703.23","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","01234","Tomatoes","2023","2023","t","195290.36","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","0111","Wheat","2023","2023","t","17942310.41","A","Official figure",""
"TCL","Crops and livestock products","858","Uruguay","5910","Export quantity","01312","Bananas","2023","2023","t","2.3","A","Official figure",""
"TCL","Crops and livestock products","858","Uruguay","5910","Export quantity","0112","Maize (corn)","2023","2023","t","0.1","A","Official figure",""
"TCL","Crops and livestock products","858","Uruguay","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","996519.86","E","Estimated value",""
"TCL","Crops and livestock products","858","Uruguay","5910","Export quantity","0141","Soya beans","2023","2023","t","775459.19","A","Official figure",""
"TCL","Crops and livestock products","858","Uruguay","5910","Export quantity","01234","Tomatoes","2023","2023","t","3.87","A","Official figure",""
"TCL","Crops and livestock products","858","Uruguay","5910","Export quantity","0111","Wheat","2023","2023","t","821643.15","A","Official figure",""
"TCL","Crops and livestock products","860","Uzbekistan","5910","Export quantity","01312","Bananas","2023","2023","t","5.6","I","Imputed value",""
"TCL","Crops and livestock products","860","Uzbekistan","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","598.82","E","Estimated value",""
"TCL","Crops and livestock products","860","Uzbekistan","5910","Export quantity","0141","Soya beans","2023","2023","t","10","A","Official figure",""
"TCL","Crops and livestock products","860","Uzbekistan","5910","Export quantity","01234","Tomatoes","2023","2023","t","63080.51","A","Official figure",""
"TCL","Crops and livestock products","860","Uzbekistan","5910","Export quantity","0111","Wheat","2023","2023","t","34852.46","A","Official figure",""
"TCL","Crops and livestock products","548","Vanuatu","5910","Export quantity","01640","Cocoa beans","2023","2023","t","853.72","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","548","Vanuatu","5910","Export quantity","01610","Coffee, green","2023","2023","t","6.44","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5910","Export quantity","01640","Cocoa beans","2023","2023","t","9395.16","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5910","Export quantity","01610","Coffee, green","2023","2023","t","2010.92","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5910","Export quantity","0112","Maize (corn)","2023","2023","t","3.1","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","1.84","E","Estimated value",""
"TCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5910","Export quantity","0141","Soya beans","2023","2023","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","704","Viet Nam","5910","Export quantity","01312","Bananas","2023","2023","t","545474.73","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","704","Viet Nam","5910","Export quantity","01640","Cocoa beans","2023","2023","t","1873.91","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","704","Viet Nam","5910","Export quantity","01610","Coffee, green","2023","2023","t","1243387.78","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","704","Viet Nam","5910","Export quantity","0112","Maize (corn)","2023","2023","t","161930.94","I","Imputed value",""
"TCL","Crops and livestock products","704","Viet Nam","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","6843978.89","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","5910","Export quantity","0141","Soya beans","2023","2023","t","275.01","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","704","Viet Nam","5910","Export quantity","01234","Tomatoes","2023","2023","t","360.25","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","704","Viet Nam","5910","Export quantity","0111","Wheat","2023","2023","t","16.48","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","887","Yemen","5910","Export quantity","01312","Bananas","2023","2023","t","20.84","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","887","Yemen","5910","Export quantity","01610","Coffee, green","2023","2023","t","1415.53","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","887","Yemen","5910","Export quantity","0112","Maize (corn)","2023","2023","t","6543.63","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","887","Yemen","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","265.46","E","Estimated value",""
"TCL","Crops and livestock products","887","Yemen","5910","Export quantity","0141","Soya beans","2023","2023","t","0.3","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","887","Yemen","5910","Export quantity","01234","Tomatoes","2023","2023","t","2660.96","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","887","Yemen","5910","Export quantity","0111","Wheat","2023","2023","t","91.44","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","894","Zambia","5910","Export quantity","01610","Coffee, green","2023","2023","t","5631.88","A","Official figure",""
"TCL","Crops and livestock products","894","Zambia","5910","Export quantity","0112","Maize (corn)","2023","2023","t","59405.73","A","Official figure",""
"TCL","Crops and livestock products","894","Zambia","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","7328.85","E","Estimated value",""
"TCL","Crops and livestock products","894","Zambia","5910","Export quantity","0141","Soya beans","2023","2023","t","91902.09","A","Official figure",""
"TCL","Crops and livestock products","894","Zambia","5910","Export quantity","0111","Wheat","2023","2023","t","995","A","Official figure",""
"TCL","Crops and livestock products","716","Zimbabwe","5910","Export quantity","01312","Bananas","2023","2023","t","6311.97","A","Official figure",""
"TCL","Crops and livestock products","716","Zimbabwe","5910","Export quantity","01610","Coffee, green","2023","2023","t","43.7","A","Official figure",""
"TCL","Crops and livestock products","716","Zimbabwe","5910","Export quantity","0112","Maize (corn)","2023","2023","t","2566.81","A","Official figure",""
"TCL","Crops and livestock products","716","Zimbabwe","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","0","E","Estimated value",""
"TCL","Crops and livestock products","716","Zimbabwe","5910","Export quantity","0141","Soya beans","2023","2023","t","55.87","A","Official figure",""
"TCL","Crops and livestock products","716","Zimbabwe","5910","Export quantity","0111","Wheat","2023","2023","t","124.3","A","Official figure",""
